17/03/2023 11:01:08 AM - INFO - =================================
17/03/2023 11:01:08 AM - INFO - Início do Programa
17/03/2023 11:01:08 AM - INFO - *** Instância de Title - linha: 0, coluna: 1***
17/03/2023 11:07:22 AM - INFO - Linha 1: 38
17/03/2023 11:07:22 AM - INFO - Linha 2: 68
17/03/2023 11:07:22 AM - INFO - Linha 3: 108
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo directorName
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 616)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:07:22 AM - INFO - Limite Linha 1: 500
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo directorAnimes
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 652)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Linha 1: 38
17/03/2023 11:07:22 AM - INFO - Linha 2: 68
17/03/2023 11:07:22 AM - INFO - Linha 3: 108
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo composerName
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 810)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:07:22 AM - INFO - Limite Linha 1: 500
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo composerAnimes
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 846)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Linha 1: 38
17/03/2023 11:07:22 AM - INFO - Linha 2: 68
17/03/2023 11:07:22 AM - INFO - Linha 3: 108
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo originalSource
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 1003)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:07:22 AM - INFO - Limite Linha 1: 500
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo platform
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (803, 1010)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Limite pra Fonte 1: 22
17/03/2023 11:07:22 AM - INFO - Limite Linha 1: 500
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo premiere
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (1760, 1006)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:07:22 AM - INFO - Limite Linha 1: 500
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 18
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:08:38 AM - INFO - Gerando Imagens Finais
17/03/2023 11:08:38 AM - INFO - Gerada imagem "Ars no Kyojuu.png"
17/03/2023 11:08:38 AM - INFO - Gerada imagem "Ayakashi Triangle.png"
17/03/2023 11:08:39 AM - INFO - Gerada imagem "Benriya Saitou-san, Isekai ni Iku.png"
17/03/2023 11:08:39 AM - INFO - Gerada imagem "Buddy Daddies.png"
17/03/2023 11:08:39 AM - INFO - Gerada imagem "Eiyuuou, Bu wo Kiwameru Tame Tenseisu Soshite, Sekai Saikyou no Minarai Kishi.png"
17/03/2023 11:08:40 AM - INFO - Gerada imagem "HIGH CARD.png"
17/03/2023 11:08:40 AM - INFO - Gerada imagem "Hikari no Ou.png"
17/03/2023 11:08:41 AM - INFO - Gerada imagem "Hyouken no Majutsushi ga Sekai wo Suberu.png"
17/03/2023 11:08:41 AM - INFO - Gerada imagem "Isekai Nonbiri Nouka.png"
17/03/2023 11:08:41 AM - INFO - Gerada imagem "Ito Junji Maniac.png"
17/03/2023 11:08:42 AM - INFO - Gerada imagem "Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life.png"
17/03/2023 11:08:42 AM - INFO - Gerada imagem "Koori Zokusei Danshi to Cool na Douryou Joshi.png"
17/03/2023 11:08:43 AM - INFO - Gerada imagem "Kubo-san wa Mob wo Yurusanai.png"
17/03/2023 11:08:43 AM - INFO - Gerada imagem "Make My Day.png"
17/03/2023 11:08:43 AM - INFO - Gerada imagem "Mononogatari.png"
17/03/2023 11:08:44 AM - INFO - Gerada imagem "Mou Ippon!.png"
17/03/2023 11:08:44 AM - INFO - Gerada imagem "NieR Automata Ver1.1a.png"
17/03/2023 11:08:45 AM - INFO - Gerada imagem "Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu.png"
17/03/2023 11:08:45 AM - INFO - Gerada imagem "Nokemono-tachi no Yoru.png"
17/03/2023 11:08:46 AM - INFO - Gerada imagem "Oniichan wa Oshimai!.png"
17/03/2023 11:08:46 AM - INFO - Gerada imagem "Ooyukiumi no Kaina.png"
17/03/2023 11:08:46 AM - INFO - Gerada imagem "Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken.png"
17/03/2023 11:08:47 AM - INFO - Gerada imagem "Revenger.png"
17/03/2023 11:08:47 AM - INFO - Gerada imagem "Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu.png"
17/03/2023 11:08:48 AM - INFO - Gerada imagem "Saikyou Onmyouji no Isekai Tenseiki.png"
17/03/2023 11:08:48 AM - INFO - Gerada imagem "Spy Kyoushitsu.png"
17/03/2023 11:08:49 AM - INFO - Gerada imagem "Sugar Apple Fairy Tale.png"
17/03/2023 11:08:49 AM - INFO - Gerada imagem "Technoroid OVERMIND.png"
17/03/2023 11:08:49 AM - INFO - Gerada imagem "Tensei Oujo to Tensai Reijou no Mahou Kakumei.png"
17/03/2023 11:08:50 AM - INFO - Gerada imagem "The Legend of Heroes Sen no Kiseki - Northern War.png"
17/03/2023 11:08:50 AM - INFO - Gerada imagem "Tomo-chan wa Onnanoko!.png"
17/03/2023 11:08:51 AM - INFO - Gerada imagem "Tondemo Skill de Isekai Hourou Meshi.png"
17/03/2023 11:08:51 AM - INFO - Gerada imagem "Trigun Stampede.png"
17/03/2023 11:08:52 AM - INFO - Gerada imagem "Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san.png"
17/03/2023 11:08:52 AM - INFO - Gerada imagem "UniteUp!.png"
17/03/2023 11:08:52 AM - INFO - Gerada imagem "Aggretsuko 5th Season.png"
17/03/2023 11:08:53 AM - INFO - Gerada imagem "Bungou Stray Dogs 4th Season.png"
17/03/2023 11:08:53 AM - INFO - Gerada imagem "Cardfight!! Vanguard Will+Dress Season 2.png"
17/03/2023 11:08:54 AM - INFO - Gerada imagem "D4DJ All Mix.png"
17/03/2023 11:08:54 AM - INFO - Gerada imagem "Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Fuka Shou - Yakusai-hen.png"
17/03/2023 11:08:54 AM - INFO - Gerada imagem "Gokushufudou 2nd Season.png"
17/03/2023 11:08:55 AM - INFO - Gerada imagem "Ijiranaide, Nagatoro-san 2nd Attack.png"
17/03/2023 11:08:55 AM - INFO - Gerada imagem "Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2.png"
17/03/2023 11:08:56 AM - INFO - Gerada imagem "Kami-tachi ni Hirowareta Otoko 2.png"
17/03/2023 11:08:56 AM - INFO - Gerada imagem "Kyokou Suiri 2nd Season.png"
17/03/2023 11:08:56 AM - INFO - Gerada imagem "Kyuuketsuki Sugu Shinu 2.png"
17/03/2023 11:08:57 AM - INFO - Gerada imagem "Majutsushi Orphen Hagure Tabi Urbanrama-hen.png"
17/03/2023 11:08:57 AM - INFO - Gerada imagem "Maou Gakuin no Futekigousha Shijou Saikyou no Maou no Shiso, Tensei Shite Shison-tachi no Gakkou e Kayou II.png"
17/03/2023 11:08:58 AM - INFO - Gerada imagem "Pokemon Mezase Pokemon Master.png"
17/03/2023 11:08:58 AM - INFO - Gerada imagem "Shin Shinka no Mi Shiranai Uchi ni Kachigumi Jinsei.png"
17/03/2023 11:08:59 AM - INFO - Gerada imagem "Shuumatsu no Walküre II.png"
17/03/2023 11:08:59 AM - INFO - Gerada imagem "Tokyo Revengers Seiya Kessen-hen.png"
17/03/2023 11:08:59 AM - INFO - Gerada imagem "Tsurune -Tsunagari no Issha-.png"
17/03/2023 11:09:00 AM - INFO - Gerada imagem "Vinland Saga Season 2.png"
17/03/2023 11:14:09 AM - INFO - Gerando Imagens Finais
17/03/2023 11:14:10 AM - INFO - Gerada imagem "Ars no Kyojuu.png"
17/03/2023 11:14:10 AM - INFO - Gerada imagem "Ayakashi Triangle.png"
17/03/2023 11:14:10 AM - INFO - Gerada imagem "Benriya Saitou-san, Isekai ni Iku.png"
17/03/2023 11:14:11 AM - INFO - Gerada imagem "Buddy Daddies.png"
17/03/2023 11:14:11 AM - INFO - Gerada imagem "Eiyuuou, Bu wo Kiwameru Tame Tenseisu Soshite, Sekai Saikyou no Minarai Kishi.png"
17/03/2023 11:14:11 AM - INFO - Gerada imagem "HIGH CARD.png"
17/03/2023 11:14:12 AM - INFO - Gerada imagem "Hikari no Ou.png"
17/03/2023 11:14:12 AM - INFO - Gerada imagem "Hyouken no Majutsushi ga Sekai wo Suberu.png"
17/03/2023 11:14:13 AM - INFO - Gerada imagem "Isekai Nonbiri Nouka.png"
17/03/2023 11:14:13 AM - INFO - Gerada imagem "Ito Junji Maniac.png"
17/03/2023 11:14:13 AM - INFO - Gerada imagem "Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life.png"
17/03/2023 11:14:14 AM - INFO - Gerada imagem "Koori Zokusei Danshi to Cool na Douryou Joshi.png"
17/03/2023 11:14:14 AM - INFO - Gerada imagem "Kubo-san wa Mob wo Yurusanai.png"
17/03/2023 11:14:15 AM - INFO - Gerada imagem "Make My Day.png"
17/03/2023 11:14:15 AM - INFO - Gerada imagem "Mononogatari.png"
17/03/2023 11:14:15 AM - INFO - Gerada imagem "Mou Ippon!.png"
17/03/2023 11:14:16 AM - INFO - Gerada imagem "NieR Automata Ver1.1a.png"
17/03/2023 11:14:16 AM - INFO - Gerada imagem "Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu.png"
17/03/2023 11:14:16 AM - INFO - Gerada imagem "Nokemono-tachi no Yoru.png"
17/03/2023 11:14:17 AM - INFO - Gerada imagem "Oniichan wa Oshimai!.png"
17/03/2023 11:14:17 AM - INFO - Gerada imagem "Ooyukiumi no Kaina.png"
17/03/2023 11:14:18 AM - INFO - Gerada imagem "Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken.png"
17/03/2023 11:14:18 AM - INFO - Gerada imagem "Revenger.png"
17/03/2023 11:14:18 AM - INFO - Gerada imagem "Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu.png"
17/03/2023 11:14:19 AM - INFO - Gerada imagem "Saikyou Onmyouji no Isekai Tenseiki.png"
17/03/2023 11:14:19 AM - INFO - Gerada imagem "Spy Kyoushitsu.png"
17/03/2023 11:14:20 AM - INFO - Gerada imagem "Sugar Apple Fairy Tale.png"
17/03/2023 11:14:20 AM - INFO - Gerada imagem "Technoroid OVERMIND.png"
17/03/2023 11:14:20 AM - INFO - Gerada imagem "Tensei Oujo to Tensai Reijou no Mahou Kakumei.png"
17/03/2023 11:14:21 AM - INFO - Gerada imagem "The Legend of Heroes Sen no Kiseki - Northern War.png"
17/03/2023 11:14:21 AM - INFO - Gerada imagem "Tomo-chan wa Onnanoko!.png"
17/03/2023 11:14:21 AM - INFO - Gerada imagem "Tondemo Skill de Isekai Hourou Meshi.png"
17/03/2023 11:14:22 AM - INFO - Gerada imagem "Trigun Stampede.png"
17/03/2023 11:14:22 AM - INFO - Gerada imagem "Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san.png"
17/03/2023 11:14:23 AM - INFO - Gerada imagem "UniteUp!.png"
17/03/2023 11:14:23 AM - INFO - Gerada imagem "Aggretsuko 5th Season.png"
17/03/2023 11:14:23 AM - INFO - Gerada imagem "Bungou Stray Dogs 4th Season.png"
17/03/2023 11:14:24 AM - INFO - Gerada imagem "Cardfight!! Vanguard Will+Dress Season 2.png"
17/03/2023 11:14:24 AM - INFO - Gerada imagem "D4DJ All Mix.png"
17/03/2023 11:14:24 AM - INFO - Gerada imagem "Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Fuka Shou - Yakusai-hen.png"
17/03/2023 11:14:25 AM - INFO - Gerada imagem "Gokushufudou 2nd Season.png"
17/03/2023 11:14:25 AM - INFO - Gerada imagem "Ijiranaide, Nagatoro-san 2nd Attack.png"
17/03/2023 11:14:26 AM - INFO - Gerada imagem "Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2.png"
17/03/2023 11:14:26 AM - INFO - Gerada imagem "Kami-tachi ni Hirowareta Otoko 2.png"
17/03/2023 11:14:26 AM - INFO - Gerada imagem "Kyokou Suiri 2nd Season.png"
17/03/2023 11:14:27 AM - INFO - Gerada imagem "Kyuuketsuki Sugu Shinu 2.png"
17/03/2023 11:14:27 AM - INFO - Gerada imagem "Majutsushi Orphen Hagure Tabi Urbanrama-hen.png"
17/03/2023 11:14:28 AM - INFO - Gerada imagem "Maou Gakuin no Futekigousha Shijou Saikyou no Maou no Shiso, Tensei Shite Shison-tachi no Gakkou e Kayou II.png"
17/03/2023 11:14:28 AM - INFO - Gerada imagem "Pokemon Mezase Pokemon Master.png"
17/03/2023 11:14:28 AM - INFO - Gerada imagem "Shin Shinka no Mi Shiranai Uchi ni Kachigumi Jinsei.png"
17/03/2023 11:14:29 AM - INFO - Gerada imagem "Shuumatsu no Walküre II.png"
17/03/2023 11:14:29 AM - INFO - Gerada imagem "Tokyo Revengers Seiya Kessen-hen.png"
17/03/2023 11:14:30 AM - INFO - Gerada imagem "Tsurune -Tsunagari no Issha-.png"
17/03/2023 11:14:30 AM - INFO - Gerada imagem "Vinland Saga Season 2.png"
17/03/2023 11:14:43 AM - INFO - Gerando Imagens Finais
17/03/2023 11:14:43 AM - INFO - Gerada imagem "Ars no Kyojuu.png"
17/03/2023 11:14:43 AM - INFO - Gerada imagem "Ayakashi Triangle.png"
17/03/2023 11:14:44 AM - INFO - Gerada imagem "Benriya Saitou-san, Isekai ni Iku.png"
17/03/2023 11:14:44 AM - INFO - Gerada imagem "Buddy Daddies.png"
17/03/2023 11:14:44 AM - INFO - Gerada imagem "Eiyuuou, Bu wo Kiwameru Tame Tenseisu Soshite, Sekai Saikyou no Minarai Kishi.png"
17/03/2023 11:14:45 AM - INFO - Gerada imagem "HIGH CARD.png"
17/03/2023 11:14:45 AM - INFO - Gerada imagem "Hikari no Ou.png"
17/03/2023 11:14:45 AM - INFO - Gerada imagem "Hyouken no Majutsushi ga Sekai wo Suberu.png"
17/03/2023 11:14:46 AM - INFO - Gerada imagem "Isekai Nonbiri Nouka.png"
17/03/2023 11:14:46 AM - INFO - Gerada imagem "Ito Junji Maniac.png"
17/03/2023 11:14:47 AM - INFO - Gerada imagem "Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life.png"
17/03/2023 11:14:47 AM - INFO - Gerada imagem "Koori Zokusei Danshi to Cool na Douryou Joshi.png"
17/03/2023 11:14:47 AM - INFO - Gerada imagem "Kubo-san wa Mob wo Yurusanai.png"
17/03/2023 11:14:48 AM - INFO - Gerada imagem "Make My Day.png"
17/03/2023 11:14:48 AM - INFO - Gerada imagem "Mononogatari.png"
17/03/2023 11:14:48 AM - INFO - Gerada imagem "Mou Ippon!.png"
17/03/2023 11:14:49 AM - INFO - Gerada imagem "NieR Automata Ver1.1a.png"
17/03/2023 11:14:49 AM - INFO - Gerada imagem "Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu.png"
17/03/2023 11:14:49 AM - INFO - Gerada imagem "Nokemono-tachi no Yoru.png"
17/03/2023 11:14:50 AM - INFO - Gerada imagem "Oniichan wa Oshimai!.png"
17/03/2023 11:14:50 AM - INFO - Gerada imagem "Ooyukiumi no Kaina.png"
17/03/2023 11:14:51 AM - INFO - Gerada imagem "Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken.png"
17/03/2023 11:14:51 AM - INFO - Gerada imagem "Revenger.png"
17/03/2023 11:14:51 AM - INFO - Gerada imagem "Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu.png"
17/03/2023 11:14:52 AM - INFO - Gerada imagem "Saikyou Onmyouji no Isekai Tenseiki.png"
17/03/2023 11:14:52 AM - INFO - Gerada imagem "Spy Kyoushitsu.png"
17/03/2023 11:14:53 AM - INFO - Gerada imagem "Sugar Apple Fairy Tale.png"
17/03/2023 11:14:53 AM - INFO - Gerada imagem "Technoroid OVERMIND.png"
17/03/2023 11:14:53 AM - INFO - Gerada imagem "Tensei Oujo to Tensai Reijou no Mahou Kakumei.png"
17/03/2023 11:14:54 AM - INFO - Gerada imagem "The Legend of Heroes Sen no Kiseki - Northern War.png"
17/03/2023 11:14:54 AM - INFO - Gerada imagem "Tomo-chan wa Onnanoko!.png"
17/03/2023 11:14:55 AM - INFO - Gerada imagem "Tondemo Skill de Isekai Hourou Meshi.png"
17/03/2023 11:14:55 AM - INFO - Gerada imagem "Trigun Stampede.png"
17/03/2023 11:14:55 AM - INFO - Gerada imagem "Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san.png"
17/03/2023 11:14:56 AM - INFO - Gerada imagem "UniteUp!.png"
17/03/2023 11:14:56 AM - INFO - Gerada imagem "Aggretsuko 5th Season.png"
17/03/2023 11:14:56 AM - INFO - Gerada imagem "Bungou Stray Dogs 4th Season.png"
17/03/2023 11:14:57 AM - INFO - Gerada imagem "Cardfight!! Vanguard Will+Dress Season 2.png"
17/03/2023 11:14:57 AM - INFO - Gerada imagem "D4DJ All Mix.png"
17/03/2023 11:14:58 AM - INFO - Gerada imagem "Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Fuka Shou - Yakusai-hen.png"
17/03/2023 11:14:58 AM - INFO - Gerada imagem "Gokushufudou 2nd Season.png"
17/03/2023 11:14:58 AM - INFO - Gerada imagem "Ijiranaide, Nagatoro-san 2nd Attack.png"
17/03/2023 11:14:59 AM - INFO - Gerada imagem "Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2.png"
17/03/2023 11:14:59 AM - INFO - Gerada imagem "Kami-tachi ni Hirowareta Otoko 2.png"
17/03/2023 11:15:00 AM - INFO - Gerada imagem "Kyokou Suiri 2nd Season.png"
17/03/2023 11:15:00 AM - INFO - Gerada imagem "Kyuuketsuki Sugu Shinu 2.png"
17/03/2023 11:15:01 AM - INFO - Gerada imagem "Majutsushi Orphen Hagure Tabi Urbanrama-hen.png"
17/03/2023 11:15:01 AM - INFO - Gerada imagem "Maou Gakuin no Futekigousha Shijou Saikyou no Maou no Shiso, Tensei Shite Shison-tachi no Gakkou e Kayou II.png"
17/03/2023 11:15:03 AM - INFO - Gerada imagem "Pokemon Mezase Pokemon Master.png"
17/03/2023 11:15:05 AM - INFO - Gerada imagem "Shin Shinka no Mi Shiranai Uchi ni Kachigumi Jinsei.png"
17/03/2023 11:15:06 AM - INFO - Gerada imagem "Shuumatsu no Walküre II.png"
17/03/2023 11:15:06 AM - INFO - Gerada imagem "Tokyo Revengers Seiya Kessen-hen.png"
17/03/2023 11:15:07 AM - INFO - Gerada imagem "Tsurune -Tsunagari no Issha-.png"
17/03/2023 11:15:07 AM - INFO - Gerada imagem "Vinland Saga Season 2.png"
17/03/2023 11:16:31 AM - INFO - *** Início de execução de preview
17/03/2023 11:16:31 AM - INFO - Configurações do Campo doubleTitle
17/03/2023 11:16:31 AM - INFO - Coordenadas Título Original (x, y): (42, 65)
17/03/2023 11:16:31 AM - INFO - Coordenadas Título em Inglês (x, y): (42, 134)
17/03/2023 11:16:31 AM - INFO - Texto do Título Original: Ars no Kyojuu
17/03/2023 11:16:31 AM - INFO - Texto do Título em Inglês: Giant Beasts of Ars
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto de Título Original: 13
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto de Título em Inglês: 19
17/03/2023 11:16:31 AM - INFO - Configurações do Campo genders
17/03/2023 11:16:31 AM - INFO - Coordenadas(x, y): (42, 279)
17/03/2023 11:16:31 AM - INFO - Texto: Ação, Aventura, Fantasia
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto: 24
17/03/2023 11:16:31 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:16:31 AM - INFO - Limites:
17/03/2023 11:16:31 AM - INFO - Limite pra Fonte 1: 30
17/03/2023 11:16:31 AM - INFO - Limite Linha 1: 34
17/03/2023 11:16:31 AM - INFO - Texto Final: Ação, Aventura, Fantasia
17/03/2023 11:16:31 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:16:31 AM - INFO - Spacing Definido: 0
17/03/2023 11:16:31 AM - INFO - Configurações do Campo studioName
17/03/2023 11:16:31 AM - INFO - Coordenadas(x, y): (42, 419)
17/03/2023 11:16:31 AM - INFO - Texto: Asahi Production
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto: 16
17/03/2023 11:16:31 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:16:31 AM - INFO - Limites:
17/03/2023 11:16:31 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:16:31 AM - INFO - Limite Linha 1: 500
17/03/2023 11:16:31 AM - INFO - Texto Final: Asahi Production
17/03/2023 11:16:31 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:16:31 AM - INFO - Spacing Definido: 0
17/03/2023 11:16:31 AM - INFO - Configurações do Campo studioAnimes
17/03/2023 11:16:31 AM - INFO - Coordenadas(x, y): (42, 456)
17/03/2023 11:16:31 AM - INFO - Texto: (Girls' Frontline | Peach Boy Riversidade | Tenshi Souzou Design-bu)
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto: 68
17/03/2023 11:16:31 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:16:31 AM - INFO - Limites:
17/03/2023 11:16:31 AM - INFO - Linha 1: 38
17/03/2023 11:16:31 AM - INFO - Linha 2: 68
17/03/2023 11:16:31 AM - INFO - Linha 3: 108
17/03/2023 11:16:31 AM - INFO - Texto Final: (Girls' Frontline | Peach Boy
Riversidade | Tenshi Souzou Design-bu)
17/03/2023 11:16:31 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:16:31 AM - INFO - Spacing Definido: 0
17/03/2023 11:16:31 AM - INFO - Configurações do Campo directorName
17/03/2023 11:16:31 AM - INFO - Coordenadas(x, y): (42, 616)
17/03/2023 11:16:31 AM - INFO - Texto: Akira Ogura
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto: 11
17/03/2023 11:16:31 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:16:31 AM - INFO - Limites:
17/03/2023 11:16:31 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:16:31 AM - INFO - Limite Linha 1: 500
17/03/2023 11:16:31 AM - INFO - Texto Final: Akira Ogura
17/03/2023 11:16:31 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:16:31 AM - INFO - Spacing Definido: 0
17/03/2023 11:16:31 AM - INFO - Configurações do Campo directorAnimes
17/03/2023 11:16:31 AM - INFO - Coordenadas(x, y): (42, 652)
17/03/2023 11:16:31 AM - INFO - Texto: (Namu Amida Butsu! Utena)
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto: 25
17/03/2023 11:16:31 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:16:31 AM - INFO - Limites:
17/03/2023 11:16:31 AM - INFO - Linha 1: 38
17/03/2023 11:16:31 AM - INFO - Linha 2: 68
17/03/2023 11:16:31 AM - INFO - Linha 3: 108
17/03/2023 11:16:31 AM - INFO - Texto Final: (Namu Amida Butsu! Utena)
17/03/2023 11:16:31 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:16:31 AM - INFO - Spacing Definido: 0
17/03/2023 11:16:31 AM - INFO - Configurações do Campo composerName
17/03/2023 11:16:31 AM - INFO - Coordenadas(x, y): (42, 810)
17/03/2023 11:16:31 AM - INFO - Texto: Narimitsu Kaihou
17/03/2023 11:16:31 AM - INFO - Tamanho de Texto: 16
17/03/2023 11:16:31 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:16:31 AM - INFO - Limites:
17/03/2023 11:16:31 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:16:31 AM - INFO - Limite Linha 1: 500
17/03/2023 11:16:31 AM - INFO - Texto Final: Narimitsu Kaihou
17/03/2023 11:16:31 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:16:31 AM - INFO - Spacing Definido: 0
17/03/2023 11:16:31 AM - INFO - Configurações do Campo composerAnimes
17/03/2023 11:16:31 AM - INFO - Coordenadas(x, y): (42, 846)
